"identifier","name","thumbnail","description","mimetype","url","media","agegroup","domain","curriculargoal","competencies","language","category","sourceorg","audience","keywords","status","learningoutcomes","createdon","lastupdatedon"
"do_3131253457378099201207","Fractions as Heaps & Groups (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131253457378099201207/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131253457378099201207/07-fractions-as-heaps-or-groups-.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaeu4jooqllkbk2pg7zjjlrncrs5yvawzxzsaiid6o6x4q/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{Fractions, Heap, Groups}","Live",,"NOW()",
"do_3131253421378109441145","Fractions Numbers Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131253421378109441145/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131253421378109441145/06-fractions-numbers-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyahc777me22sy42ogsdc6ydrozljv76ir6hp6oasoln7fq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Fractions, Representing Through Teaching aids}","Live",,"NOW()",
"do_3131253400100372481206","Fractions Shapes Higher Order Thinking (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131253400100372481206/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131253400100372481206/05-fractions-shapes-higher-order-thinking.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya73633xaixclljmq427q3woge2y653ilacdwfgyctlwsq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Fraction, Shapes}","Live",,"NOW()",
"do_3131253359688826881149","Fractions Shapes Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131253359688826881149/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131253359688826881149/04-fractions-shapes-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya6wnbgcn3en4jmcbwi77zqtyjfhfwu6vqvk2wwohxgtja/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Fraction, Shapes using Teaching aids}","Live",,"NOW()",
"do_3131253345741864961144","Fractions using TLMs (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131253345741864961144/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131253345741864961144/03-fractions-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaaajgjyzgyolnz6ijomfvudc6qpnugsq5n2igj7cslv6q/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{Teaching aids for Fractions}","Live",,"NOW()",
"do_3131253319973683201319","Fractions- Introduction, LOs & Framework","https://obj.diksha.gov.in/ntp-content-production/content/do_3131253319973683201319/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131253319973683201319/02-fractions-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaezejgceilzabp2alwnmlooqi7gzzurews255tuu2fhua/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{Fractions-Introduction, concept}","Live",,"NOW()",
"do_3131249408728268801287","Real-life Applications/Scenarios of Time (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249408728268801287/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249408728268801287/08-time-real-life-scenarios.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaeemgfu52jmooetokmtwuayfwgfjf4uan6dovsqdg2fxa/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Types of time, calender, AM,PM,Days Month Year relation}","Live",,"NOW()",
"do_3131249380600463361115","Time - Addition and Subtraction (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249380600463361115/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249380600463361115/07-time-addition-and-subtraction.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaxx6mp4lmhyt3srllujsz6xwykhcpc7gxgq73eet5kc2a/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Time, Adding, Substracting}","Live",,"NOW()",
"do_3131249342913167361176","Common Misconceptions when it comes to Learning Time (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249342913167361176/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249342913167361176/06-time-cce-and-misconception.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaabrs42fvlmp4v26hce2jlmzmvfqwfm2a4ppr3ifjolmq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Time, misconception while learning time}","Live",,"NOW()",
"do_3131249291869470721174","Time - Calendar Concept (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249291869470721174/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249291869470721174/05-time-calendar-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyarvh75ftdvcg74cs2afufeuh776hakfo2gabnrhy7e6dq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Calender concept - day, week, month, year}","Live",,"NOW()",
"do_3131249224173731841197","Time Concept Through Daily Life Stories (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249224173731841197/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249224173731841197/04-time-concept-through-daily-life-story-.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaw3v544znl5ns6gyxiuu3oomybjz2eg3otbpwnubtssoq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Time, applying concepts of time in their daily life}","Live",,"NOW()",
"do_3131249206470000641262","Learning Time - Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249206470000641262/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249206470000641262/03-time-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyajcsijzy7v7gfv5xztj6kfsrsmx5no4utqrznbzxvgm7a/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Time, small concept to learn time, 12hrs,24hrs}","Live",,"NOW()",
"do_3131249175258234881167","Time - Introduction and Framework (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249175258234881167/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249175258234881167/02-time-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaps5y2sjs4oyctbnes2caqncmoph5ojy2toekt7qysa5a/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Concept of time,Minutes,Seconds,Hrs}","Live",,"NOW()",
"do_3131249017124945921106","Time (Kannada) - Full Concept","https://obj.diksha.gov.in/ntp-content-production/content/do_3131249017124945921106/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131249017124945921106/01-time-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4yetgwo3225zxa7av5izsornok75733gu2fsrztsbtmq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Concept of time,Minutes,Seconds,Hrs,Applying knowledge if time in their daily life}","Live",,"NOW()",
"do_3131248952842321921249","Group Learning - Principles of Foundational Numeracy (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248952842321921249/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248952842321921249/05-principles-of-foundational-numeracy-group-learning.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyarnkhu72bltfh3cy6xxagtlsyzpaied7wkwf4zdo23sbq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Maths-Group learning,3c's}","Live",,"NOW()",
"do_3131248928176701441101","5Es - Principles of Foundational Numeracy (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248928176701441101/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248928176701441101/04-principles-of-foundational-numeracy-5es.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyazoqynr6v3vyjqqbxec6rczynlvmw5suc4kl6pfbdkutq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Maths-concept on 5E Stages}","Live",,"NOW()",
"do_3131248908996280321182","3Cs - Principles of Foundational Numeracy (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248908996280321182/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248908996280321182/03-principles-of-foundational-numeracy-3cs.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyajyef7tgdqqgyex6q3q4fvki3ogbtscg7qvov52475eeq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{3c's,learning maths, constructivism,CCE,Higher order thinking, Collaberative}","Live",,"NOW()",
"do_3131248892463022081161","Principles of Foundational Numeracy - A Teacher Training Video (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248892463022081161/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248892463022081161/02-principles-of-foundational-numeracy-.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyahzm4fugdapicc3blhlubhbfr5yer2xonigsbih5moqta/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Maths- Learning by doing, concept of addition,substraction, problem solving, critical thinking}","Live",,"NOW()",
"do_3131248795446476801257","Common Misconceptions when it comes to Subtraction (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248795446476801257/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248795446476801257/08-subtraction-concept-cards-misconceptions.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyamgjqgstgmenvbfk53dwys4aav6qqgwlinapkdbfvgibq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Concept of Misconception about Substraction}","Live",,"NOW()",
"do_3131248779560304641181","Real-life Applications/Scenarios of Subtraction (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248779560304641181/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248779560304641181/07-subtraction-real-life-scenarios.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyafcboqju4572q7qwyiknbfiiqqgl7iw7kerwauh3zjufq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Applying knowledge of substraction in daily life , Examples}","Live",,"NOW()",
"do_3131248745216000001179","Subtraction with Regrouping - Representational Method (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248745216000001179/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248745216000001179/06-subtraction-with-regrouping-representational-method.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyac67fyu2upssphcgzjulhyopbmm75jz2vfpxwyvz2jwbq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Substraction by grouping, ones,tens,hundred}","Live",,"NOW()",
"do_3131248691687342081178","Subtraction with Regrouping, Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248691687342081178/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248691687342081178/05-subtraction-with-regrouping-usage-of-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyazlssijrwahcg3hjs5jpim4vej5duhqlz6afjlh5ghirq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Substraction by grouping, ones,tens,hundred with the help of TLM}","Live",,"NOW()",
"do_3131248625856102401174","Subtraction Without Regrouping, Using CRA Method (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248625856102401174/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248625856102401174/04-subtraction-without-regrouping-cra-method.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaadwywkc4agfffrietnfmp6aoptfqyf67hkjzyh63rcsa/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Substraction without carry,Using TLM}","Live",,"NOW()",
"do_3131248610599403521244","Subtraction - Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248610599403521244/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248610599403521244/03-subtraction-usage-of-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaelassktojivb6vb2lwicjb3mtlqms4g7lixzbj5hz7ma/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{TLM-For teaching substraction}","Live",,"NOW()",
"do_3131248588857180161154","Subtraction - Introduction and Framework (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248588857180161154/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248588857180161154/02-subtraction-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyacbunpvskvfe4lzkqzig6xbhldfxvbifb32vhgywrrciq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Substraction,CRA method, Carry over, Without carry over}","Live",,"NOW()",
"do_3131248419184230401225","Subtraction (Kannada) - Full Concept","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248419184230401225/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248419184230401225/01-subtraction-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya52b2a2bh5aradqehjtqljlxq6jfathl4vtgqtruqc5la/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{concept of substraction, TLM , Abacus,Beads,Sqares for learning maths, Beads,Carry over, Without carry over method of substraction}","Live",,"NOW()",
"do_3131248395113349121215","Spatial Understanding - Rolling, Sliding (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248395113349121215/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248395113349121215/08-spatial-understanding-rolling-sliding.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyapoedgghevaptfuukjpvmvsqfka6zfvcts355yljdxqna/master.m3u8""}]","3-6",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Geometry - Spatial understading with actilvities,sliding,Rolling}","Live",,"NOW()",
"do_3131248372276510721155","Spatial Understanding - Object Attributes (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248372276510721155/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248372276510721155/07-spatial-understanding-object-attributes.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyarzdn4kjwuvkmqmek6xwhikwnby2e7uzfda26vetk3jhq/master.m3u8""}]","3-6",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Spatial understanding-Object attributes, shapes, colour, size}","Live",,"NOW()",
"do_3131248332996280321148","Spatial Understanding - Far, Near, Tall, Short (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248332996280321148/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248332996280321148/06-spatial-understanding-far-near-tall-short.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya2dqoajmeliydqjsiwb3edvamwym7zpzyce3smipqoiga/master.m3u8""}]","3-6",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Spatial understanding-Fall, Near, Tall short}","Live",,"NOW()",
"do_3131248306284871681206","Spatial Understanding - Up-Down (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248306284871681206/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248306284871681206/05-spatial-understanding-up-down.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaulclk5w5gxumnu454pxzvr7d2oxw5woegbkupzdboria/master.m3u8""}]","3-6",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Spatial understanding-Up,Down}","Live",,"NOW()",
"do_313124827612274688187","Spatial Understanding - Inside Outside (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_313124827612274688187/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313124827612274688187/04-spatial-understanding-inside-outside.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4hlf2lqvhkyqav4wkebmkhelbjte2deurnjimyyzjewa/master.m3u8""}]","3-6",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Spatial understanding-  Inside, Outside}","Live",,"NOW()",
"do_3131248242438144001183","Spatial Understanding Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248242438144001183/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248242438144001183/03-spatial-understanding-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyam7nldrm2bst34aarykbhbes6dddsihmrmha7hfjnhkxq/master.m3u8""}]","3-6",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Spatial understanding - TLM-Square counters, Solid Shapes,Decimel set,Abacus rings,Fraction set}","Live",,"NOW()",
"do_3131248209396039681149","Fractions-Full Concept Video (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248209396039681149/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248209396039681149/01-fractions-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyasg4qvgda2pyivvsm5lalwddgzcvyofw4633duifx7dta/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Fractions,Concept of fractions}","Live",,"NOW()",
"do_313124820758880256177","Spatial Understanding - Introduction and Framework (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_313124820758880256177/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313124820758880256177/02-spatial-understanding-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaztszbchma2x2cdcf63bmnko52i7lvawp3eawxply6jna/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Maths - spatial understancing Introduction and concept}","Live",,"NOW()",
"do_3131248198581043201222","Factors and Multiples- Real Life Applications (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131248198581043201222/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131248198581043201222/07-factors-and-multiples-in-real-life-scenarios.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyahh74ajrnd4zik55gxuic7wldavtqqvfn2zt6cbt2dzaa/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{Fractions and multiples with real life examples}","Live",,"NOW()",
